ELI,TMR,EA,cluster,mean_intensity,n_points,flagged,indicator_threshold,mean_threshold
0.2913876525354272,1.211964016852867,3.3959173368949305,72,0.6839122233182771,2472,FALSE,0.32344683921867895,0.6638807745701447
0.25951755972467044,1.1515983745232476,3.3413388333202803,73,0.7058313406663479,9225,FALSE,0.32344683921867895,0.6638807745701447
0.34468250958498714,1.1738789082344254,3.0835816462731613,74,0.6468795745824993,13604,TRUE,0.32344683921867895,0.6638807745701447
0.24147435070568013,1.20350239401287,3.498819084333465,75,0.7198242103526251,2301,FALSE,0.32344683921867895,0.6638807745701447
0.3480319858338715,1.2310345214386154,2.7113883806127297,76,0.6472535334907734,8102,TRUE,0.32344683921867895,0.6638807745701447
0.18831782312155343,1.1309428958629064,3.2839130577125673,77,0.7565501108782331,4835,FALSE,0.32344683921867895,0.6638807745701447
0.2527212871058097,1.187241725844721,2.7862565299384943,78,0.711666181960626,5406,FALSE,0.32344683921867895,0.6638807745701447
0.23294842529648985,1.1800277759407445,3.4093321773208367,79,0.7250803673497572,2788,FALSE,0.32344683921867895,0.6638807745701447
0.353510028246753,1.3103694837141369,2.782567072681778,8,0.644795072380196,7864,TRUE,0.32344683921867895,0.6638807745701447
0.3483677416736105,1.122150458078374,2.8707857777468346,80,0.6433407645941707,2202,TRUE,0.32344683921867895,0.6638807745701447
0.24042886981356346,1.1407127842379714,3.1418384557191357,81,0.7172548861441811,4508,FALSE,0.32344683921867895,0.6638807745701447
0.2373678249428557,1.1993796176926756,3.3918322744791567,82,0.7222985513914143,3394,FALSE,0.32344683921867895,0.6638807745701447
0.2415987115372505,1.1744454778920865,2.637122475025349,83,0.7194201876554819,6825,FALSE,0.32344683921867895,0.6638807745701447
0.3290840988295669,1.1958620961697763,3.1384822711175318,84,0.6573469124929018,6187,TRUE,0.32344683921867895,0.6638807745701447
0.29925217086595884,1.2256740936675372,3.271716315111894,85,0.6806251378245769,6208,FALSE,0.32344683921867895,0.6638807745701447
0.40935425653846597,1.2957127707923046,3.308314099087511,86,0.6108173571395971,8553,TRUE,0.32344683921867895,0.6638807745701447
0.23302977770369665,1.2392951014844502,3.0109980729298274,87,0.7292398028730209,6375,FALSE,0.32344683921867895,0.6638807745701447
0.3005146047922845,1.227950235427465,2.8324533675129437,88,0.679363523750681,5271,FALSE,0.32344683921867895,0.6638807745701447
0.2524905877716814,1.1946132884992005,3.4787697829017343,89,0.7117511481454721,6587,FALSE,0.32344683921867895,0.6638807745701447
0.2664601650268056,1.2238088784298262,2.9484674327943887,9,0.6991410083246045,6208,FALSE,0.32344683921867895,0.6638807745701447
0.19239986554857902,1.1404832150203776,3.3479326216879097,90,0.754910335817206,3299,FALSE,0.32344683921867895,0.6638807745701447
0.2081788948157667,1.153896258824528,3.2642574951262913,91,0.7415007776640556,4927,FALSE,0.32344683921867895,0.6638807745701447
0.13127006528419008,1.129933140050884,3.213626899890925,92,0.7998201694193365,4181,FALSE,0.32344683921867895,0.6638807745701447
0.27431147209263435,1.2395521994775165,3.376979690921367,93,0.6988896157765411,3049,FALSE,0.32344683921867895,0.6638807745701447
0.2397638004871908,1.2177080414681982,2.8112608527251504,94,0.7202098678236304,5353,FALSE,0.32344683921867895,0.6638807745701447
0.3730323089302957,1.2317595266324344,2.402943427836182,95,0.6295068580785591,6169,TRUE,0.32344683921867895,0.6638807745701447
0.15851085766464804,1.1529851600350973,3.3623336931937065,96,0.779191053853448,5397,FALSE,0.32344683921867895,0.6638807745701447
0.19928836803286187,1.230517881307397,3.021992485636489,97,0.7561704690011046,6705,FALSE,0.32344683921867895,0.6638807745701447
0.42349976765190434,1.2332782469386627,3.080451285924706,98,0.5983790894474489,5305,TRUE,0.32344683921867895,0.6638807745701447
0.21014344842991767,1.1417620637682468,3.26804857491818,99,0.7400138898534621,3850,FALSE,0.32344683921867895,0.6638807745701447
